micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,mean_jaccard,exact_match_accuracy,bootstrap_id
0.46395563770794823,0.6330390920554855,0.5354666666666666,0.48322945110445104,0.6657480297480298,0.5386105191014356,0.3929539999999999,0.03,191
0.4631992149165849,0.610608020698577,0.5267857142857143,0.4732205017205017,0.6391958041958042,0.5243906740280034,0.37341899999999995,0.0,192
0.4863636363636364,0.6202898550724638,0.5452229299363058,0.5049316516816517,0.6654448051948053,0.5453183478941481,0.399247,0.03,193
0.4594078319006686,0.6246753246753247,0.5294441386901486,0.49244513819513813,0.6492239288489289,0.5378201520660972,0.39388499999999993,0.03,194
0.4890738813735692,0.6317204301075269,0.5513196480938416,0.5037632645132645,0.6650031357531359,0.5483703471231235,0.401038,0.03,195
0.46357615894039733,0.6314432989690721,0.5346426623022368,0.47715685703185706,0.6644669080919081,0.5300823778870097,0.378699,0.0,196
0.4919517102615694,0.6089663760896638,0.5442404006677797,0.5148679514929515,0.6322215145965145,0.5421168638321012,0.39436200000000005,0.01,197
0.481767955801105,0.5868102288021534,0.5291262135922329,0.4988312243312243,0.6309326229326229,0.5317840985580669,0.3903710000000001,0.04,198
0.4478584729981378,0.5909090909090909,0.5095338983050848,0.4510825563325563,0.6091525002775002,0.4948583537250084,0.349456,0.01,199
0.47756729810568294,0.5891758917589176,0.5275330396475771,0.49452845765345754,0.6068657453657453,0.5255034898997488,0.37927099999999997,0.01,200
0.4834503510531595,0.6418109187749668,0.5514874141876431,0.495272102897103,0.6625204795204794,0.5446900660336376,0.40636600000000006,0.02,201
0.488,0.6329442282749675,0.5511010728402033,0.501304736929737,0.6770368520368519,0.5477495465649251,0.396438,0.01,202
0.5153846153846153,0.6160919540229886,0.5612565445026179,0.5382829809079809,0.6428000055500056,0.5678681592486504,0.4146080000000001,0.01,203
